10	[-0.20252950672015743,-0.05385071782760839,-0.0984843475155469,-0.01786892732270736,0.031123006426056206,-0.09306377530203021,-0.09490301990188088,-0.18946236914740555,-0.013358852687146311,0.011222025055670996,-0.19057607679462105,0.08088263215061782,0.022900375989884703,0.1086250669829276,-0.10902697155809057,-0.022951234511993965,0.16928171895035696,0.0024258952315957356,0.03621137840429943,-0.20960052008722813,-0.03754730221366529,0.08336033096881625,0.1194909945668034,0.036106976477046415,0.16920392837805506,0.0523846760642352,-0.03866192498239491,0.21998777734608302,-0.166804237872594,-0.1085558785574522,0.1530353290891233,-0.2073720736366597,0.09696530893094957,0.08380846125588523,-0.09983289310797754,0.22563724910130403,-0.012310355567814686,-0.031316688218281034,-0.06760908893283953,-0.16676211446179517,-0.1864373519896469,0.2104549546828916,-0.018274949610760278,0.1834547129723398,0.10687481302667819,-0.1774457020095147,-0.05003205164362082,0.07447277649278161,0.008029657469128183,-0.22156619604769806,0.17350077970056113,-0.12804043724330327,0.04550991599547987,0.15054361199137065,-0.1676474038072195,-0.0029788914111898318,0.06867276392134988,-0.20002616628886952,0.12202971583164574,0.08958666836617367,0.05118587407122736,-0.05183642578707558,0.1781622627361779,-0.1023570631447986]
11	[0.030472410318713894,0.11331169789930301,0.1355194373150382,-0.2038017312554772,-0.1468164752968577,0.037160415765365065,-0.04014998549105119,-0.0818411869730543,0.08611514574553211,-0.06460587157548342,-0.04982201198531821,-0.11698870758529296,-0.18041698369555084,0.1916070136700187,-0.15522493172533489,0.04158815964307021,-0.051821854843799475,-0.16733450875699027,0.16999956196101848,0.03773189306803844,0.15653798629273202,0.09349365868378035,-0.030747986877488188,0.04747035713766726,-0.17056912851875694,-0.08265190402763775,-0.10390158429581323,-0.07243481631559788,0.03821479942674636,-0.11596200971083163,-0.18979281402041231,0.12232715304585702,0.13553001325675312,0.025616902722118397,0.1338625864250724,0.08343906846487618,-0.0885929764045974,0.13793559093663355,-0.20943261688895462,-0.07059566062904825,0.11570607567533979,-0.19842121981468075,0.17961739380099712,0.11339343659779678,-0.098453891268466,-0.1997825179586452,0.10993700956225326,0.14583624295640119,0.19543709701796222,0.04832463624541547,-0.10258713800605355,0.12769765992514395,0.06268775588096268,0.10030372569849574,-0.1404276651636419,-0.004097806211095823,0.1131997116012835,-0.20209228382497255,0.0731328621761124,-0.11622353709578206,0.18295918190063626,-0.11887732820679975,0.18442925999619958,-0.035175974714872556]
12	[0.0847729030125601,-0.17825266259016098,0.17487852860062547,-0.1384296473725268,-0.1857678118306005,-0.11597424309862106,-0.06998936963327196,0.11236972816908168,-0.051390481315976816,0.14403831699412814,0.15398608809941658,0.018255427728523274,0.09364570142086073,0.18200319467338985,0.0758759633574631,0.18306931736454093,0.1552364051957715,0.07656829175972292,0.08827506248200326,-0.15324749629353754,-0.06196880372524953,-0.1810404655534176,0.007385684204421411,-0.15109086297233126,-0.027793747744158746,-0.05486860809898867,0.1782150692260429,-0.046383615671783784,0.14407497959397,0.1828184744909908,-0.192552689504413,-0.10143335157963594,-0.008896045999720823,0.13673784052953222,0.08044769281104977,0.14237774693680924,-0.12384019186881524,0.07275379850975948,-0.0006652807592835118,0.14133905260935456,-0.16541152884487223,-0.12981310207382646,0.002398771419257451,0.11863458712505782,0.19161292812353867,0.1500003543975562,0.14688830290888022,0.1532121443578683,-0.0554651247317491,0.0319786996808188,-0.06838113099693387,-0.15488406389688333,0.10646979098124261,-0.036700728098492105,0.10857521480287424,-0.16143282742521423,0.04397004938422059,-0.09717535429719455,-0.15198551152768494,-0.15580541005366358,-0.16098439266815892,0.1666991356042984,-0.05014756947276042,-0.1013960822958619]
13	[0.0847729030125601,-0.17825266259016098,0.17487852860062547,-0.1384296473725268,-0.1857678118306005,-0.11597424309862106,-0.06998936963327196,0.11236972816908168,-0.051390481315976816,0.14403831699412814,0.15398608809941658,0.018255427728523274,0.09364570142086073,0.18200319467338985,0.0758759633574631,0.18306931736454093,0.1552364051957715,0.07656829175972292,0.08827506248200326,-0.15324749629353754,-0.06196880372524953,-0.1810404655534176,0.007385684204421411,-0.15109086297233126,-0.027793747744158746,-0.05486860809898867,0.1782150692260429,-0.046383615671783784,0.14407497959397,0.1828184744909908,-0.192552689504413,-0.10143335157963594,-0.008896045999720823,0.13673784052953222,0.08044769281104977,0.14237774693680924,-0.12384019186881524,0.07275379850975948,-0.0006652807592835118,0.14133905260935456,-0.16541152884487223,-0.12981310207382646,0.002398771419257451,0.11863458712505782,0.19161292812353867,0.1500003543975562,0.14688830290888022,0.1532121443578683,-0.0554651247317491,0.0319786996808188,-0.06838113099693387,-0.15488406389688333,0.10646979098124261,-0.036700728098492105,0.10857521480287424,-0.16143282742521423,0.04397004938422059,-0.09717535429719455,-0.15198551152768494,-0.15580541005366358,-0.16098439266815892,0.1666991356042984,-0.05014756947276042,-0.1013960822958619]
14	[0.0847729030125601,-0.17825266259016098,0.17487852860062547,-0.1384296473725268,-0.1857678118306005,-0.11597424309862106,-0.06998936963327196,0.11236972816908168,-0.051390481315976816,0.14403831699412814,0.15398608809941658,0.018255427728523274,0.09364570142086073,0.18200319467338985,0.0758759633574631,0.18306931736454093,0.1552364051957715,0.07656829175972292,0.08827506248200326,-0.15324749629353754,-0.06196880372524953,-0.1810404655534176,0.007385684204421411,-0.15109086297233126,-0.027793747744158746,-0.05486860809898867,0.1782150692260429,-0.046383615671783784,0.14407497959397,0.1828184744909908,-0.192552689504413,-0.10143335157963594,-0.008896045999720823,0.13673784052953222,0.08044769281104977,0.14237774693680924,-0.12384019186881524,0.07275379850975948,-0.0006652807592835118,0.14133905260935456,-0.16541152884487223,-0.12981310207382646,0.002398771419257451,0.11863458712505782,0.19161292812353867,0.1500003543975562,0.14688830290888022,0.1532121443578683,-0.0554651247317491,0.0319786996808188,-0.06838113099693387,-0.15488406389688333,0.10646979098124261,-0.036700728098492105,0.10857521480287424,-0.16143282742521423,0.04397004938422059,-0.09717535429719455,-0.15198551152768494,-0.15580541005366358,-0.16098439266815892,0.1666991356042984,-0.05014756947276042,-0.1013960822958619]
15	[0.0847729030125601,-0.17825266259016098,0.17487852860062547,-0.1384296473725268,-0.1857678118306005,-0.11597424309862106,-0.06998936963327196,0.11236972816908168,-0.051390481315976816,0.14403831699412814,0.15398608809941658,0.018255427728523274,0.09364570142086073,0.18200319467338985,0.0758759633574631,0.18306931736454093,0.1552364051957715,0.07656829175972292,0.08827506248200326,-0.15324749629353754,-0.06196880372524953,-0.1810404655534176,0.007385684204421411,-0.15109086297233126,-0.027793747744158746,-0.05486860809898867,0.1782150692260429,-0.046383615671783784,0.14407497959397,0.1828184744909908,-0.192552689504413,-0.10143335157963594,-0.008896045999720823,0.13673784052953222,0.08044769281104977,0.14237774693680924,-0.12384019186881524,0.07275379850975948,-0.0006652807592835118,0.14133905260935456,-0.16541152884487223,-0.12981310207382646,0.002398771419257451,0.11863458712505782,0.19161292812353867,0.1500003543975562,0.14688830290888022,0.1532121443578683,-0.0554651247317491,0.0319786996808188,-0.06838113099693387,-0.15488406389688333,0.10646979098124261,-0.036700728098492105,0.10857521480287424,-0.16143282742521423,0.04397004938422059,-0.09717535429719455,-0.15198551152768494,-0.15580541005366358,-0.16098439266815892,0.1666991356042984,-0.05014756947276042,-0.1013960822958619]
16	[0.0847729030125601,-0.17825266259016098,0.17487852860062547,-0.1384296473725268,-0.1857678118306005,-0.11597424309862106,-0.06998936963327196,0.11236972816908168,-0.051390481315976816,0.14403831699412814,0.15398608809941658,0.018255427728523274,0.09364570142086073,0.18200319467338985,0.0758759633574631,0.18306931736454093,0.1552364051957715,0.07656829175972292,0.08827506248200326,-0.15324749629353754,-0.06196880372524953,-0.1810404655534176,0.007385684204421411,-0.15109086297233126,-0.027793747744158746,-0.05486860809898867,0.1782150692260429,-0.046383615671783784,0.14407497959397,0.1828184744909908,-0.192552689504413,-0.10143335157963594,-0.008896045999720823,0.13673784052953222,0.08044769281104977,0.14237774693680924,-0.12384019186881524,0.07275379850975948,-0.0006652807592835118,0.14133905260935456,-0.16541152884487223,-0.12981310207382646,0.002398771419257451,0.11863458712505782,0.19161292812353867,0.1500003543975562,0.14688830290888022,0.1532121443578683,-0.0554651247317491,0.0319786996808188,-0.06838113099693387,-0.15488406389688333,0.10646979098124261,-0.036700728098492105,0.10857521480287424,-0.16143282742521423,0.04397004938422059,-0.09717535429719455,-0.15198551152768494,-0.15580541005366358,-0.16098439266815892,0.1666991356042984,-0.05014756947276042,-0.1013960822958619]
17	[0.0847729030125601,-0.17825266259016098,0.17487852860062547,-0.1384296473725268,-0.1857678118306005,-0.11597424309862106,-0.06998936963327196,0.11236972816908168,-0.051390481315976816,0.14403831699412814,0.15398608809941658,0.018255427728523274,0.09364570142086073,0.18200319467338985,0.0758759633574631,0.18306931736454093,0.1552364051957715,0.07656829175972292,0.08827506248200326,-0.15324749629353754,-0.06196880372524953,-0.1810404655534176,0.007385684204421411,-0.15109086297233126,-0.027793747744158746,-0.05486860809898867,0.1782150692260429,-0.046383615671783784,0.14407497959397,0.1828184744909908,-0.192552689504413,-0.10143335157963594,-0.008896045999720823,0.13673784052953222,0.08044769281104977,0.14237774693680924,-0.12384019186881524,0.07275379850975948,-0.0006652807592835118,0.14133905260935456,-0.16541152884487223,-0.12981310207382646,0.002398771419257451,0.11863458712505782,0.19161292812353867,0.1500003543975562,0.14688830290888022,0.1532121443578683,-0.0554651247317491,0.0319786996808188,-0.06838113099693387,-0.15488406389688333,0.10646979098124261,-0.036700728098492105,0.10857521480287424,-0.16143282742521423,0.04397004938422059,-0.09717535429719455,-0.15198551152768494,-0.15580541005366358,-0.16098439266815892,0.1666991356042984,-0.05014756947276042,-0.1013960822958619]
18	[-0.20252950672015743,-0.05385071782760839,-0.0984843475155469,-0.01786892732270736,0.031123006426056206,-0.09306377530203021,-0.09490301990188088,-0.18946236914740555,-0.013358852687146311,0.011222025055670996,-0.19057607679462105,0.08088263215061782,0.022900375989884703,0.1086250669829276,-0.10902697155809057,-0.022951234511993965,0.16928171895035696,0.0024258952315957356,0.03621137840429943,-0.20960052008722813,-0.03754730221366529,0.08336033096881625,0.1194909945668034,0.036106976477046415,0.16920392837805506,0.0523846760642352,-0.03866192498239491,0.21998777734608302,-0.166804237872594,-0.1085558785574522,0.1530353290891233,-0.2073720736366597,0.09696530893094957,0.08380846125588523,-0.09983289310797754,0.22563724910130403,-0.012310355567814686,-0.031316688218281034,-0.06760908893283953,-0.16676211446179517,-0.1864373519896469,0.2104549546828916,-0.018274949610760278,0.1834547129723398,0.10687481302667819,-0.1774457020095147,-0.05003205164362082,0.07447277649278161,0.008029657469128183,-0.22156619604769806,0.17350077970056113,-0.12804043724330327,0.04550991599547987,0.15054361199137065,-0.1676474038072195,-0.0029788914111898318,0.06867276392134988,-0.20002616628886952,0.12202971583164574,0.08958666836617367,0.05118587407122736,-0.05183642578707558,0.1781622627361779,-0.1023570631447986]
19	[-0.20252950672015743,-0.05385071782760839,-0.0984843475155469,-0.01786892732270736,0.031123006426056206,-0.09306377530203021,-0.09490301990188088,-0.18946236914740555,-0.013358852687146311,0.011222025055670996,-0.19057607679462105,0.08088263215061782,0.022900375989884703,0.1086250669829276,-0.10902697155809057,-0.022951234511993965,0.16928171895035696,0.0024258952315957356,0.03621137840429943,-0.20960052008722813,-0.03754730221366529,0.08336033096881625,0.1194909945668034,0.036106976477046415,0.16920392837805506,0.0523846760642352,-0.03866192498239491,0.21998777734608302,-0.166804237872594,-0.1085558785574522,0.1530353290891233,-0.2073720736366597,0.09696530893094957,0.08380846125588523,-0.09983289310797754,0.22563724910130403,-0.012310355567814686,-0.031316688218281034,-0.06760908893283953,-0.16676211446179517,-0.1864373519896469,0.2104549546828916,-0.018274949610760278,0.1834547129723398,0.10687481302667819,-0.1774457020095147,-0.05003205164362082,0.07447277649278161,0.008029657469128183,-0.22156619604769806,0.17350077970056113,-0.12804043724330327,0.04550991599547987,0.15054361199137065,-0.1676474038072195,-0.0029788914111898318,0.06867276392134988,-0.20002616628886952,0.12202971583164574,0.08958666836617367,0.05118587407122736,-0.05183642578707558,0.1781622627361779,-0.1023570631447986]
20	[0.07511935562585159,0.22174827204694045,0.045433512098843575,0.20069122149638133,0.07181410804138735,-0.21213824698175274,-0.07590107889428432,0.045654864988164796,-0.1617635442560793,-0.050126243642082055,0.08409230202279101,0.08192217052320797,0.09779112313482792,-0.16743637620308277,-0.09775514195115119,0.017062995158980104,0.04521337084145594,0.031067896753541917,-0.17147120065111243,0.1294845229837165,-0.20917025689573185,0.23810688318384154,-0.07115189155169824,0.13897026099808235,-0.047155766520051975,0.18114228653086342,0.12084144469447829,0.176508324265951,-0.23333151878167657,-0.003671508082175707,-0.05638753466739023,-0.04670269497558263,0.06252637691231606,-0.20644069893817515,-0.027081645744899477,0.1347729022463434,0.2122417071270488,-0.09468401827659546,-0.22296474199236213,0.08452998715851183,-0.07964419669921548,0.09802690080165484,0.0023929092938779254,0.06361656646494618,-0.05888616910677463,-0.0060578434249450195,0.22211938135093875,-0.09411229240896703,0.052933393724037624,0.21559553744934978,0.16197031248961727,0.05562547871656919,0.1889954325831175,0.16031573720721173,0.04936785990756749,0.06511020991284543,0.004364134052911592,0.13013487838055596,0.0600864719213234,-0.09489913949397273,-0.050514164996483556,-0.0005331130236737982,-0.0343595630784755,-0.04803989018313631]
21	[0.07511935562585159,0.22174827204694045,0.045433512098843575,0.20069122149638133,0.07181410804138735,-0.21213824698175274,-0.07590107889428432,0.045654864988164796,-0.1617635442560793,-0.050126243642082055,0.08409230202279101,0.08192217052320797,0.09779112313482792,-0.16743637620308277,-0.09775514195115119,0.017062995158980104,0.04521337084145594,0.031067896753541917,-0.17147120065111243,0.1294845229837165,-0.20917025689573185,0.23810688318384154,-0.07115189155169824,0.13897026099808235,-0.047155766520051975,0.18114228653086342,0.12084144469447829,0.176508324265951,-0.23333151878167657,-0.003671508082175707,-0.05638753466739023,-0.04670269497558263,0.06252637691231606,-0.20644069893817515,-0.027081645744899477,0.1347729022463434,0.2122417071270488,-0.09468401827659546,-0.22296474199236213,0.08452998715851183,-0.07964419669921548,0.09802690080165484,0.0023929092938779254,0.06361656646494618,-0.05888616910677463,-0.0060578434249450195,0.22211938135093875,-0.09411229240896703,0.052933393724037624,0.21559553744934978,0.16197031248961727,0.05562547871656919,0.1889954325831175,0.16031573720721173,0.04936785990756749,0.06511020991284543,0.004364134052911592,0.13013487838055596,0.0600864719213234,-0.09489913949397273,-0.050514164996483556,-0.0005331130236737982,-0.0343595630784755,-0.04803989018313631]
